algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.037959805165997,284.0660057067871,2.5602476596832275,281.5057580471039,-0.4230753672301213,0.023162318535564122,-2.215188880703919,-31.38616606504234,37.56331058777549,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.054084194707315,264.4049973487854,2.5553131103515625,261.84968423843384,-0.4196249610214471,0.023202170564158617,-2.239605097989123,-29.709078608201615,37.0499887506612,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.093226659538502,270.7932584285736,2.5094852447509766,268.28377318382263,-0.4150711596529528,0.02323850176163839,-2.2676832210859894,-30.235177203826375,37.716552888458956,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.045440678595753,267.69172501564026,2.578094720840454,265.1136302947998,-0.4147979240165611,0.023084136641781147,-2.240565674343636,-30.118758637761882,37.13085592307821,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.022334487091214,271.23436164855957,2.5236451625823975,268.7107164859772,-0.4125591772676289,0.023005590116448513,-2.237205412596998,-29.2830445254717,37.18396683522894,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.080674057379255,266.28895831108093,2.564973831176758,263.7239844799042,-0.42495966203143487,0.02336049944839726,-2.2432678766533156,-29.698829561770506,37.4285490304825,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.047329645591617,271.7848529815674,2.6063759326934814,269.1784770488739,-0.4181278014245744,0.023206563249900718,-2.2483071605776916,-29.959494761804397,37.38683828825587,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.032192815788363,271.70392322540283,2.5479516983032227,269.1559715270996,-0.42117435820675286,0.023269980478268996,-2.246514663830617,-28.878102747692726,37.091791395005465,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.080268505311523,275.377557516098,2.5003440380096436,272.8772134780884,-0.4215358918312915,0.023285282300980314,-2.2453635757740305,-29.47590618682972,37.30515717975237,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,100000,50,100,100,0.0,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.042566874613783,273.1834006309509,2.392415761947632,270.7909848690033,-0.4178523957477043,0.023204343081639905,-2.249478293858771,-29.975529809538553,37.428215863997934,regression,
