algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.179317713007549,12.661234617233276,0.7866296768188477,11.874604940414429,-0.42575104846771783,0.023211478169610823,-2.204574505933199,-29.70014406746414,36.895772443324994,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.132350677825741,8.81402039527893,0.7893359661102295,8.024684429168701,-0.42066022967720995,0.023119229274960983,-2.2139271727148606,-29.555926520645652,36.91719245760283,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.141824040710247,11.222108364105225,0.9354147911071777,10.286693572998047,-0.42626669656191485,0.023187179787465647,-2.1990112726480437,-29.248991261589946,36.614566357917944,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.131923750121118,6.734731197357178,0.9307847023010254,5.803946495056152,-0.4253499928390605,0.02301664103202335,-2.169982054703312,-29.734238324420453,36.56689840373702,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.2010089858285085,6.996717691421509,0.7878210544586182,6.208896636962891,-0.4484276009801649,0.023495619241259733,-2.1469353940596974,-29.838477484092675,36.38854953711668,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.236675834652345,8.833218336105347,0.7014429569244385,8.131775379180908,-0.4309496372157797,0.02339535649187789,-2.2124893205640626,-29.28915832123222,36.769428140423415,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.124598667182909,10.375954627990723,0.6619610786437988,9.713993549346924,-0.4330569163300466,0.023228715977709,-2.1742286805324227,-29.369643818538684,36.427066710380615,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.048029252622996,8.403058528900146,0.8165864944458008,7.586472034454346,-0.42370706669704905,0.023029375632400952,-2.184938330363796,-29.263862842507542,36.48127345061806,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.139930314490286,9.840043544769287,0.7108240127563477,9.12921953201294,-0.4238735236835556,0.02325863504312226,-2.22536287448216,-29.1372389198069,36.82220808385017,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.19889231787127,9.888854503631592,0.8249633312225342,9.063891172409058,-0.4061872730971525,0.02288437730381921,-2.2359944793845163,-30.665420568896238,37.69261145134383,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.232856954686497,9.321838140487671,0.7320566177368164,8.589781522750854,-0.4127219268729383,0.022975294059574797,-2.219806329815943,-30.16583139264558,37.28093449964428,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.181936936879453,9.337175607681274,0.7399513721466064,8.597224235534668,-0.40756922284980135,0.02291953940286526,-2.236964919480073,-29.281880080851867,37.01054608083584,regression,
RLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.206666014291528,6.759071588516235,0.6214971542358398,6.1375744342803955,-0.41595189642055574,0.022951835197494067,-2.200274256681459,-30.07826432931396,37.04182967275774,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.069559767996651,47.012608766555786,0.6412825584411621,46.371326208114624,-0.4170202382110766,0.02318439406500661,-2.2482996335461065,-31.157595527371356,37.65859505412538,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,6.039134926118493,49.45744705200195,0.6044211387634277,48.853025913238525,-0.4302796137386733,0.023326791620761875,-2.2120035091530843,-29.575203438422793,36.7146113647087,regression,
NLSM,BlackScholes,MinPut,0.05,0.2,0.01,2,-0.3,0.75,1,20000,50,100,100,0.0,1.0,30,50,"(1.0, 1.0, 1.0)",1.0,True,True,False,5.985039565844232,44.241270542144775,0.5639066696166992,43.677363872528076,-0.4343565364414377,0.023448463784435627,-2.218658096387726,-29.911069285511353,36.84932680571643,regression,
